Depth_m,Density_g_cm3,Vp_m_s,Vs_m_s,Bulk_Modulus_GPa,Shear_Modulus_GPa,Youngs_Modulus_GPa,Poissons_Ratio,Gamma_Ray_gAPI,Neutron_Porosity_pu
2569.1592,0.0523,4.149394539625493,2.2986546686143896,5.320160317664363e-07,2.7634343483388473e-07,7.06674975372884e-07,0.2786172680340312,47.4547,34.7047
2569.2354,0.0523,4.083201937645434,2.3248239792474377,4.950785650544885e-07,2.826713817535075e-07,7.12424818583163e-07,0.2601643897655068,46.977,34.4876
2569.3116,0.0523,4.083201937645434,2.3248239792474377,4.950785650544885e-07,2.826713817535075e-07,7.12424818583163e-07,0.2601643897655068,47.3741,33.9025
2569.3878,0.0523,4.103867706815813,2.3369681059057514,4.999794707949112e-07,2.856322622354834e-07,7.19821636913604e-07,0.26004960238028424,49.3259,33.0002
2569.464,0.0523,4.103867706815813,2.3369681059057514,4.999794707949112e-07,2.856322622354834e-07,7.19821636913604e-07,0.26004960238028424,53.0026,31.9401
2569.5402,0.0523,4.103867706815813,2.3369681059057514,4.999794707949112e-07,2.856322622354834e-07,7.19821636913604e-07,0.26004960238028424,57.9744,30.9039
2569.6164,0.0524,4.095089922693086,2.29165523219926,5.118178665521171e-07,2.7518822605115114e-07,7.00092220792779e-07,0.2720242992202871,63.3634,30.0374
2569.6926,-4.2322,4.157051439419977,2.197681762990693,-4.588270431332583e-05,-2.0440701277034392e-05,-5.3393226558545445e-05,0.30605173068435754,68.21,29.4423
2569.7688,-3.0849,4.157051439419977,2.197681762990693,-3.344443895283277e-05,-1.4899465849799965e-05,-3.891894631880745e-05,0.3060517306843575,71.8505,29.2011
2569.845,-2.503,4.283744678698068,2.1092111909984848,-3.1084188004598105e-05,-1.1135275936127815e-05,-2.9842356136782875e-05,0.3399917661654404,74.224,29.3214
2569.9212,-2.0701,4.283744678698068,2.1092111909984848,-2.5708101313750912e-05,-9.209402603027642e-06,-2.4681047318719225e-05,0.33999176616544036,75.657,29.7138
2569.9974,4.1169,4.437456324248777,2.078656129716872,5.734815717751214e-05,1.7788348064063855e-05,4.836445481801439e-05,0.35944199663263265,76.6187,30.1931
2570.0736,2.7843,4.437456324248777,2.078656129716872,3.8785123279493556e-05,1.2030434918208603e-05,3.270935693113689e-05,0.3594419966326326,77.2129,30.5639
2570.1498,2.5173,4.742773028434854,2.1237458193979935,4.1485525879430165e-05,1.1353768889609738e-05,3.1213775432197234e-05,0.3745997358094075,77.1362,30.7159
2570.226,2.3776,4.742773028434854,2.1237458193979935,3.918324646682285e-05,1.0723680495743899e-05,2.9481536752708115e-05,0.37459973580940753,76.1297,30.6304
2570.3022,2.2808,4.94611686012453,2.221380054222663,4.079142269625867e-05,1.1254674530756321e-05,3.092030509139219e-05,0.37366500501166977,74.3511,30.4517
2570.3784,2.2018,4.94611686012453,2.221380054222663,3.9378531433103444e-05,1.0864846712477758e-05,2.9849319427493565e-05,0.37366500501166977,72.2776,30.4516
2570.4546,2.1447,5.051961613047586,2.333043488910389,3.917264576711584e-05,1.1673799243284312e-05,3.185685503345318e-05,0.36445960606097233,70.4991,30.8123
2570.5308,2.1009,5.051961613047586,2.333043488910389,3.8372644888391695e-05,1.143539181713807e-05,3.1206260427930156e-05,0.3644596060609724,69.4038,31.5397
2570.607,2.0579,5.076776247083102,2.411976317051438,3.707680850878352e-05,1.1972100270791626e-05,3.24261649413809e-05,0.35423878049581353,69.1177,32.542
2570.6832,2.011,5.076776247083102,2.411976317051438,3.623181977314916e-05,1.1699253435328228e-05,3.168716540994071e-05,0.3542387804958136,69.332,33.7665
2570.7594,1.9541,5.076776247083102,2.411976317051438,3.520666286360555e-05,1.1368230302324657e-05,3.0790596682031395e-05,0.3542387804958136,69.6215,35.1936
2570.8356,1.8838,5.0752123829853835,2.384405611801869,3.4242323462303236e-05,1.071013791105547e-05,2.9096828274362404e-05,0.35837785264778843,69.7377,36.8027
2570.9118,1.8025,5.097015536867242,2.2824245818924656,3.430809660187169e-05,9.39005520457866e-06,2.5814995308365843e-05,0.3745923078161599,69.6821,38.5504
2570.988,1.718,5.097015536867242,2.2824245818924656,3.269975587351765e-05,8.949855667942378e-06,2.4604805514436908e-05,0.37459230781615993,69.4654,40.4058
2571.0642,1.6396,5.069953043053017,2.1005203749787227,3.2499346808679134e-05,7.234219912610955e-06,2.0203581872766356e-05,0.39638980545412644,69.0178,42.4491
2571.1404,1.5751,5.069953043053017,2.1005203749787227,3.122085945251922e-05,6.949633925563257e-06,1.9408795930589345e-05,0.39638980545412644,68.1336,44.8984
2571.2166,1.5281,4.998220777708723,2.051696284329564,2.9598686908943046e-05,6.43247222446961e-06,1.7993919781157002e-05,0.39867838936845845,66.6921,47.9254
2571.2928,1.4985,4.998220777708723,2.051696284329564,2.9025346726687493e-05,6.307872278232911e-06,1.7645369276921516e-05,0.39867838936845845,64.7529,51.712
2571.369,1.483,4.858106008080905,2.1152021829330665,2.6153822617726472e-05,6.635061047357573e-06,1.8353156202632513e-05,0.38304350718383345,62.5631,55.7803
2571.4452,1.4766,4.858106008080905,2.1152021829330665,2.6040953794561636e-05,6.606426933599589e-06,1.827395175239863e-05,0.3830435071838335,60.3995,57.4038
2571.5214,1.4746,4.678937107594062,2.1477614800951557,2.3213074490246273e-05,6.802151926936135e-06,1.859058300524366e-05,0.3665221833421571,58.5274,53.2819
2571.5976,1.4741,4.678937107594062,2.1477614800951557,2.3205203516934783e-05,6.799845487248445e-06,1.858427940324812e-05,0.3665221833421571,57.0796,45.1269
2571.6738,1.4748,4.636143361477726,2.0823526759393305,2.3172404245130538e-05,6.395016945279345e-06,1.7568859008680185e-05,0.3736366266901853,55.9957,37.4134
2571.75,1.4779,4.636143361477726,2.0823526759393305,2.3221112173771645e-05,6.408459142547019e-06,1.7605788397700333e-05,0.3736366266901853,55.1956,32.194
2571.8262,1.4859,4.691035013466719,1.9724223261641045,2.4990673123794777e-05,5.780819406484143e-06,1.610097097828033e-05,0.39262013272897234,54.6256,29.5462
2571.9024,1.5018,4.691035013466719,1.9724223261641045,2.525808795835184e-05,5.842677558824876e-06,1.6273260794926573e-05,0.39262013272897234,54.1684,28.9109
2571.9786,1.5285,4.691035013466719,1.9724223261641045,2.5707143057891054e-05,5.946552569359318e-06,1.656257765684197e-05,0.3926201327289723,53.7083,29.6442
2572.0548,1.5688,4.722023405619952,1.961888639647787,2.692922959776256e-05,6.038322235533845e-06,1.6855159824259354e-05,0.39568237391103717,53.2583,31.034
2572.131,1.625,4.675700012732385,2.266885620448379,2.4392024671307772e-05,8.350501926317905e-06,2.248556154725122e-05,0.34635988025968123,52.871,32.2886
2572.2072,1.699,4.675700012732385,2.266885620448379,2.5502799948647322e-05,8.730770937116381e-06,2.3509519426941432e-05,0.3463598802596812,52.6378,32.7612
2572.2834,1.792,4.577188242873297,2.5470127751743132,2.204330856716083e-05,1.1625195145806872e-05,2.9661324535806838e-05,0.2757344785952035,52.6989,32.3688
2572.3596,1.9026,4.577188242873297,2.5470127751743132,2.340379401779029e-05,1.2342687658712142e-05,3.149198440950118e-05,0.2757344785952035,53.1481,31.3785
2572.4358,2.0253,4.578934796749677,2.754109025851397,2.1980895168197942e-05,1.536213650066705e-05,3.737861461193215e-05,0.21658255706519405,54.0203,30.0368
2572.512,2.1481,4.578934796749677,2.754109025851397,2.3313662623219273e-05,1.629358881009376e-05,3.96449918767054e-05,0.21658255706519405,55.2602,28.5072
2572.5882,2.2549,4.399404752454097,2.6943050982298735,2.1817786047675837e-05,1.6368950387097352e-05,3.9282786981658024e-05,0.1999177116640984,56.7056,26.9467
2572.6644,2.3334,4.399404752454097,2.6943050982298735,2.2577330242426183e-05,1.6938803864141626e-05,4.0650341541975615e-05,0.19991771166409844,58.1829,25.5474
2572.7406,2.3848,4.215126329327488,2.772595332979785,1.792791714844618e-05,1.8332636982924072e-05,4.101694548145706e-05,0.11868645846372983,59.5046,24.5211
2572.8168,2.4212,4.215126329327488,2.772595332979785,1.820155694390217e-05,1.8612454152572863e-05,4.164300083852056e-05,0.11868645846372987,60.5611,23.9559
2572.893,2.4537,3.905183977983372,2.7435262052658063,1.2794934423559603e-05,1.8468842958845704e-05,3.7407780360314246e-05,0.01272668904246902,61.3684,23.7899
2572.9692,2.486,3.905183977983372,2.7435262052658063,1.2963364297578827e-05,1.8711962992904766e-05,3.7900208654579305e-05,0.012726689042469005,62.1476,23.823
2573.0454,2.5147,3.7734447539461464,2.6176863877731376,1.283128008165481e-05,1.7231433607595513e-05,3.570932935587655e-05,0.036168265771458576,63.1845,23.7901
2573.1216,2.5353,3.7734447539461464,2.6176863877731376,1.2936391772783807e-05,1.737259061730501e-05,3.600185418378089e-05,0.0361682657714586,64.545,23.4594
2573.1978,2.5457,3.7734447539461464,2.6176863877731376,1.298945786927612e-05,1.7443854350362234e-05,3.61495366211695e-05,0.03616826577145856,65.9428,22.7871
2573.274,2.5483,3.7059192576489304,2.4008941913011697,1.5412408023931656e-05,1.4689147642490127e-05,3.344292751361638e-05,0.13835493820208802,67.0459,21.9076
2573.3502,2.5475,3.857724878908193,2.27789922089569,2.028729161930615e-05,1.3218531332269443e-05,3.257965126505807e-05,0.23234762040181148,67.6804,20.9669
2573.4264,2.5472,3.857724878908193,2.27789922089569,2.0284902536877974e-05,1.3216974684811279e-05,3.257581460347632e-05,0.2323476204018115,67.975,20.0238
2573.5026,2.5497,3.8608473597276127,2.24872292015263,2.0815247590245875e-05,1.2893207641198933e-05,3.2060146449470106e-05,0.24329597962205965,68.2541,19.1067
2573.5788,2.5555,3.8608473597276127,2.24872292015263,2.0862597645555686e-05,1.2922536818874325e-05,3.213307614684897e-05,0.2432959796220597,68.8677,18.2787
2573.655,2.5642,4.064693707726119,2.2804044575622564,2.458574349848382e-05,1.3334466921437004e-05,3.387854569709017e-05,0.2703374606834008,69.831,17.6132
2573.7312,2.574,4.064693707726119,2.2804044575622564,2.4679706639535666e-05,1.338542931743969e-05,3.4008024578546965e-05,0.2703374606834008,70.8874,17.1039
2573.8074,2.5839,4.18840685260738,2.1855478497306784,2.8872307628305568e-05,1.2342306876606471e-05,3.240888127957106e-05,0.31291830626082723,71.647,16.6697
2573.8836,2.5933,4.18840685260738,2.1855478497306784,2.8977342533567415e-05,1.238720709899902e-05,3.2526781927439775e-05,0.3129183062608273,71.8601,16.1797
2573.9598,2.6008,4.068182091189743,2.2427348414891233,2.5601302764619854e-05,1.3081658767651415e-05,3.3533387611652016e-05,0.2816947837904949,71.5301,15.5376
2574.036,2.6062,4.068182091189743,2.2427348414891233,2.5654458345567614e-05,1.310882000932525e-05,3.3603012455201275e-05,0.2816947837904949,70.8535,14.7821
2574.1122,2.6101,3.966425922311146,2.2704316501747517,2.3123888861612815e-05,1.3454699767868603e-05,3.380716747808332e-05,0.25633303088705056,69.9844,14.0514
2574.1884,2.6144,3.966425922311146,2.2704316501747517,2.3161984230412832e-05,1.3476865665344498e-05,3.386286297639977e-05,0.2563330308870505,69.0605,13.4769
2574.2646,2.6205,3.9089050705475286,2.4246435423978516,1.9499167858797528e-05,1.5405647774305843e-05,3.658268636600909e-05,0.18731412342891413,68.3353,13.1232
2574.3408,2.6289,3.9089050705475286,2.4246435423978516,1.9561672346496015e-05,1.5455030503290452e-05,3.669995198916286e-05,0.18731412342891413,68.0185,12.9771
2574.417,2.639,3.9089050705475286,2.4246435423978516,1.9636826551943015e-05,1.5514407355998137e-05,3.684094994081205e-05,0.18731412342891418,68.1697,12.9635
2574.4932,2.6487,3.8753332748473324,2.4691538044653774,1.8247549352639926e-05,1.6148383615117355e-05,3.740975099743987e-05,0.1583125558900717,68.7231,13.0
2574.5694,2.6561,3.935106885662423,2.5395746212509405,1.828941019102803e-05,1.7130355610257025e-05,3.9163781592699474e-05,0.14311058345016617,69.4273,13.0417
2574.6456,2.6598,3.935106885662423,2.5395746212509405,1.8314887702306524e-05,1.7154218535507563e-05,3.921833751751141e-05,0.14311058345016617,70.0843,13.0581
2574.7218,2.6596,4.056017757054118,2.439594425430691,2.2648582933391273e-05,1.5828931106791825e-05,3.851433074832586e-05,0.2165802759669687,70.7255,13.0221
2574.798,2.6562,4.056017757054118,2.439594425430691,2.261962926292446e-05,1.5808695595525812e-05,3.846509450056518e-05,0.21658027596696866,71.5273,12.9268
2574.8742,2.6504,4.222624288956065,2.500625566599256,2.516038392505904e-05,1.6573291045763833e-05,4.076841025281532e-05,0.2299431096769346,72.6579,12.796
2574.9504,2.6425,4.222624288956065,2.500625566599256,2.5085388817525097e-05,1.6523891332791627e-05,4.0646892579634956e-05,0.22994310967693463,74.1195,12.6955
2575.0266,2.6321,4.340866236377827,2.4303371135919476,2.886817538436469e-05,1.554659994821739e-05,3.954158822894654e-05,0.2717117685105314,75.7804,12.723
2575.1028,2.619,4.340866236377827,2.4303371135919476,2.872449805541246e-05,1.546922429405469e-05,3.934478916895673e-05,0.27171176851053147,77.3834,12.9685
2575.179,2.6034,4.471653851740028,2.3032594748749755,3.364204397231197e-05,1.381104795667275e-05,3.6445788092101257e-05,0.3194432531997916,78.6678,13.4638
2575.2552,2.5869,4.471653851740028,2.3032594748749755,3.342882521009981e-05,1.3723515387230827e-05,3.6214799575730485e-05,0.3194432531997916,79.518,14.1585
2575.3314,2.5712,4.56696948311435,2.155888872699289,3.7693966373109206e-05,1.1950569484969245e-05,3.242501187098929e-05,0.35663040626522646,79.8951,14.925
2575.4076,2.5583,4.56696948311435,2.155888872699289,3.750485149825968e-05,1.1890612131843814e-05,3.226233193433101e-05,0.35663040626522646,79.8126,15.5888
2575.4838,2.549,4.639615435549988,2.172484429815496,3.882920569822596e-05,1.2030486235768649e-05,3.271296349180588e-05,0.35958609031714633,79.3605,16.0194
2575.56,2.5436,4.639615435549988,2.172484429815496,3.8746946886625164e-05,1.2004999917340578e-05,3.264366180374948e-05,0.3595860903171463,78.7451,16.193
2575.6362,2.5411,4.639615435549988,2.172484429815496,3.8708864103476655e-05,1.1993200695846103e-05,3.261157768890857e-05,0.3595860903171464,78.2895,16.175
2575.7124,2.5406,4.777122473320681,2.2280994925371824,4.116194415462157e-05,1.261262412196609e-05,3.433133104501977e-05,0.3609908102005708,78.296,16.0638
2575.7886,2.5411,4.775647955778252,2.443221942826362,3.772949584438764e-05,1.5168673260054989e-05,4.012832257071256e-05,0.32273673124682656,78.8245,15.9336
2575.8648,2.5422,4.775647955778252,2.443221942826362,3.774582831671411e-05,1.5175239526863084e-05,4.014569345530103e-05,0.32273673124682656,79.5922,15.8197
2575.941,2.5438,4.894687144701598,2.542716468760793,3.90153277847203e-05,1.6446702429642614e-05,4.326125691848984e-05,0.31519546558215167,80.1856,15.7328
2576.0172,2.5457,4.894687144701598,2.542716468760793,3.904446888181558e-05,1.6458986703019577e-05,4.329356935977656e-05,0.3151954655821517,80.2904,15.6721
2576.0934,2.5476,4.861011434859576,2.5718480517069717,3.773053931992207e-05,1.6850851556963246e-05,4.400197471227981e-05,0.3056305956863333,79.8407,15.6434
2576.1696,2.5491,4.861011434859576,2.5718480517069717,3.775275466337469e-05,1.6860773160564852e-05,4.402788261072084e-05,0.3056305956863333,78.9116,15.6476
2576.2458,2.5493,4.782181666420863,2.643710562265542,3.454383275070301e-05,1.7817581675561768e-05,4.561078648024636e-05,0.27993762876376177,77.676,15.7002
2576.322,2.5478,4.782181666420863,2.643710562265542,3.45235072695411e-05,1.7807097867256217e-05,4.5583949238760315e-05,0.2799376287637618,76.2791,15.8215
2576.3982,2.5445,4.63837985409191,2.5996201211279693,3.181609205462124e-05,1.7195794037884212e-05,4.371225831715617e-05,0.271015988585735,74.9519,16.0227
2576.4744,2.54,4.63837985409191,2.5996201211279693,3.1759824648747474e-05,1.7165382926400426e-05,4.363495229930307e-05,0.271015988585735,73.8855,16.2903
2576.5506,2.5353,4.406101467544032,2.5930384404337046,2.6490333055359746e-05,1.7046972730798053e-05,4.210842589360061e-05,0.23507048901196007,73.2264,16.5411
2576.6268,2.5317,4.406101467544032,2.5930384404337046,2.645271809894461e-05,1.7022766876725216e-05,4.2048634021547206e-05,0.23507048901196007,72.9319,16.5916
2576.703,2.5296,4.20579124207447,2.4660692975181537,2.4233609144015014e-05,1.5383756784696984e-05,3.8091064079118414e-05,0.2380286757071444,72.7909,16.2693
2576.7792,2.5291,4.20579124207447,2.4660692975181537,2.4228819135882502e-05,1.5380716035806902e-05,3.8083535010475315e-05,0.23802867570714442,72.4247,15.5663
2576.8554,2.5293,4.20579124207447,2.4660692975181537,2.4230735139135513e-05,1.538193233536294e-05,3.808654663793255e-05,0.23802867570714442,71.4836,14.6754
2576.9316,2.5294,4.0839186324767995,2.4547644416739756,2.186388094130784e-05,1.5241831693112106e-05,3.710356828171252e-05,0.21716238011209274,69.7666,13.834
2577.0078,2.5286,4.109140275641345,2.3016610773858024,2.483466728155092e-05,1.3395621898135299e-05,3.406251572348154e-05,0.2714047911513208,67.3818,13.1793
2577.084,2.5268,4.109140275641345,2.3016610773858024,2.4816988565618472e-05,1.3386086139448027e-05,3.403826810491701e-05,0.2714047911513209,64.6748,12.6857
2577.1602,2.5248,4.356513759894346,2.3952566374463173,2.8604821736533598e-05,1.4485419806185517e-05,3.718025859577176e-05,0.28336834876871037,61.9262,12.211
2577.2364,2.5235,4.356513759894346,2.3952566374463173,2.8590093334974077e-05,1.4477961375518517e-05,3.7161114768072736e-05,0.28336834876871037,59.1624,11.6384
2577.3126,2.5238,4.3323577947616565,2.3533753718649653,2.8733016810578694e-05,1.3977752442504842e-05,3.608227513188921e-05,0.2907037551390199,56.3312,10.9727
2577.3888,2.5259,4.3323577947616565,2.3533753718649653,2.875692493931402e-05,1.3989383031350733e-05,3.611229842128495e-05,0.29070375513901986,53.4438,10.3293
2577.465,2.5294,4.473970825247992,2.5622790160445073,2.848791537753585e-05,1.6606203438583243e-05,4.171340421536046e-05,0.2559584847203108,50.5973,9.8438
2577.5412,2.5338,4.473970825247992,2.5622790160445073,2.8537471330592365e-05,1.6635090643109913e-05,4.17859664746107e-05,0.2559584847203108,48.1016,9.5774
2577.6174,2.5386,4.448479081348205,2.6483000225035993,2.6496998298362082e-05,1.7804453353136245e-05,4.3639052065207296e-05,0.2255094610225789,46.2909,9.4987
2577.6936,2.5439,4.448479081348205,2.6483000225035993,2.6552317801624236e-05,1.7841624866084962e-05,4.3730160146805644e-05,0.22550946102257893,45.3427,9.5356
2577.7698,2.5499,4.446421928679276,2.685356087203591,2.5896320864893693e-05,1.838767903972601e-05,4.460562998931966e-05,0.2129217040647319,45.231,9.6387
2577.846,2.557,4.446421928679276,2.685356087203591,2.5968427174215918e-05,1.843887811466309e-05,4.472983092775808e-05,0.21292170406473188,45.8454,9.8105
2577.9222,2.5654,4.371264956308863,2.6103377252893596,2.57125080469252e-05,1.7480284242992572e-05,4.2752602416421326e-05,0.22288064147354514,47.103,10.0879
2577.9984,2.5745,4.371264956308863,2.6103377252893596,2.580371558696847e-05,1.7542290396657197e-05,4.290425466635873e-05,0.22288064147354517,48.9986,10.5357
2578.0746,2.5833,4.371264956308863,2.6103377252893596,2.5891916285032298e-05,1.7602252391409803e-05,4.305090739157293e-05,0.22288064147354517,51.4899,11.2357
2578.1508,2.5908,4.425787472175475,2.45419520030919,2.994143336919178e-05,1.5604580329626502e-05,3.988481621265158e-05,0.27798426391920256,54.371,12.2479
2578.227,2.596,4.452052793633915,2.371401274083572,3.1989769196580564e-05,1.4598720231074589e-05,3.801358584082879e-05,0.3019492544255256,57.3896,13.5941
2578.3032,2.5984,4.452052793633915,2.371401274083572,3.2019343713557364e-05,1.4612216736681126e-05,3.8048729371652355e-05,0.30194925442552567,60.3958,15.2289
2578.3794,2.5982,4.512887937352587,2.288814096932178,3.4767200751871765e-05,1.3611112316873633e-05,3.61197898363615e-05,0.3268493050191042,63.382,17.0101
2578.4556,2.5959,4.512887937352587,2.288814096932178,3.4736423844116665e-05,1.3599063375941908e-05,3.6087815578558555e-05,0.32684930501910425,66.4881,18.6662
2578.5318,2.5932,4.54367247396109,2.249977854548676,3.6032753670508655e-05,1.312781657714208e-05,3.5118536483935426e-05,0.3375619729895982,69.9562,19.8626
2578.608,2.592,4.54367247396109,2.249977854548676,3.6016079559601436e-05,1.3121741696726931e-05,3.51022854258679e-05,0.3375619729895982,73.8812,20.3591
2578.6842,2.5939,4.601143643840083,2.2419017917561566,3.753120301216744e-05,1.3037262119858946e-05,3.5052986113647725e-05,0.3443384734994873,78.0344,20.191
